customer_id,transaction_id,card_id,transaction_time,amount,merchant,merchant_category,location,ingestion_timestamp,source_file,batch_id,home_location,avg_spend_per_day,preferred_category,high_amount_score,late_night_score,merchant_score,fraud_risk_score,risk_level,fraud_alert,previous_location,previous_transaction_time,time_difference_minutes,location_hop_score,transactions_last_15_minutes,multiple_transaction_score,fraud_rules_triggered
C003,T0429,CRD03,2026-04-29T13:35:33.000Z,105.89,Max Fashion,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,0,LOW,NO,Delhi,2026-04-29T13:23:02.000Z,12.516666666666667,0,3,0,null
C003,T1005,CRD03,2026-04-29T13:40:09.000Z,226.14,Max Fashion,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,0,LOW,NO,Delhi,2026-04-29T13:35:33.000Z,4.6,0,2,0,null
C003,T0601,CRD03,2026-04-29T13:48:14.000Z,479.5,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,0,LOW,NO,Delhi,2026-04-29T13:40:09.000Z,8.083333333333334,0,3,0,null
C003,T1022,CRD03,2026-04-29T16:35:02.000Z,11022.72,Croma,Electronics,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,30,0,20,50,MEDIUM,NO,Delhi,2026-04-29T13:48:14.000Z,166.8,0,1,0,null
C003,T1060,CRD03,2026-04-29T17:42:51.000Z,175.46,Max Fashion,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,0,LOW,NO,Delhi,2026-04-29T16:35:02.000Z,67.81666666666666,0,1,0,null
C003,T0658,CRD03,2026-04-29T17:47:40.000Z,331.47,H&M,Shopping,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,35,MEDIUM,NO,Delhi,2026-04-29T17:42:51.000Z,4.816666666666666,35,2,0,null
C003,T0171,CRD03,2026-04-29T18:14:43.000Z,663.51,Apple Store,Electronics,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,35,MEDIUM,NO,Mumbai,2026-04-29T17:47:40.000Z,27.05,35,1,0,null
C003,T0532,CRD03,2026-04-29T18:19:14.000Z,340.07,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,35,MEDIUM,NO,Hyderabad,2026-04-29T18:14:43.000Z,4.516666666666667,35,2,0,null
C003,T0193,CRD03,2026-04-29T18:26:03.000Z,257.65,H&M,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,0,LOW,NO,Delhi,2026-04-29T18:19:14.000Z,6.816666666666666,0,3,0,null
C003,T0498,CRD03,2026-04-29T18:41:02.000Z,500.12,Max Fashion,Shopping,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,35,MEDIUM,NO,Delhi,2026-04-29T18:26:03.000Z,14.983333333333333,35,2,0,null
C003,T0370,CRD03,2026-04-29T19:23:26.000Z,415.45,H&M,Shopping,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,0,LOW,NO,Kolkata,2026-04-29T18:41:02.000Z,42.4,0,1,0,null
C003,T0504,CRD03,2026-04-29T19:46:31.000Z,4696.16,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,30,0,20,85,CRITICAL,YES,Mumbai,2026-04-29T19:23:26.000Z,23.083333333333332,35,1,0,null
C003,T0528,CRD03,2026-04-29T20:05:07.000Z,204.35,H&M,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,0,LOW,NO,Delhi,2026-04-29T19:46:31.000Z,18.6,0,1,0,null
C003,T0755,CRD03,2026-04-29T20:31:06.000Z,4441.59,HPCL,Fuel,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,30,0,20,85,CRITICAL,YES,Delhi,2026-04-29T20:05:07.000Z,25.983333333333334,35,1,0,null
C003,T0240,CRD03,2026-04-29T20:45:01.000Z,13484.48,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,30,0,20,85,CRITICAL,YES,Bengaluru,2026-04-29T20:31:06.000Z,13.916666666666666,35,2,0,null
C003,T0990,CRD03,2026-04-29T21:15:32.000Z,237.22,H&M,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,0,LOW,NO,Mumbai,2026-04-29T20:45:01.000Z,30.516666666666666,0,1,0,null
C003,T0163,CRD03,2026-04-29T22:39:45.000Z,13336.2,Tiffany,Luxury,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,30,0,20,50,MEDIUM,NO,Delhi,2026-04-29T21:15:32.000Z,84.21666666666667,0,1,0,null
C003,T0562,CRD03,2026-04-29T22:45:21.000Z,441.37,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,35,MEDIUM,NO,Mumbai,2026-04-29T22:39:45.000Z,5.6,35,2,0,null
C003,T1167,CRD03,2026-04-29T22:54:52.000Z,56.61,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,0,LOW,NO,Delhi,2026-04-29T22:45:21.000Z,9.516666666666667,0,2,0,null
C003,T1042,CRD03,2026-04-29T22:58:19.000Z,8960.91,Croma,Electronics,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,30,0,20,50,MEDIUM,NO,Delhi,2026-04-29T22:54:52.000Z,3.45,0,3,0,null
C003,T1050,CRD03,2026-04-29T23:09:17.000Z,357.59,Max Fashion,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,0,LOW,NO,Delhi,2026-04-29T22:58:19.000Z,10.966666666666667,0,3,0,null
C003,T0725,CRD03,2026-04-30T00:53:49.000Z,568.99,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,0,LOW,NO,Delhi,2026-04-29T23:09:17.000Z,104.53333333333333,0,1,0,null
C003,T0449,CRD03,2026-04-30T01:24:43.000Z,3394.55,Medplus,Healthcare,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,10,20,30,MEDIUM,NO,Delhi,2026-04-30T00:53:49.000Z,30.9,0,1,0,null
C003,T0962,CRD03,2026-04-30T01:39:35.000Z,539.1,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,10,0,45,MEDIUM,NO,Pune,2026-04-30T01:24:43.000Z,14.866666666666667,35,2,0,null
C003,T1069,CRD03,2026-04-30T02:01:50.000Z,794.15,Blinkit,Groceries,Lucknow,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,10,0,45,MEDIUM,NO,Delhi,2026-04-30T01:39:35.000Z,22.25,35,1,0,null
C003,T0439,CRD03,2026-04-30T03:01:29.000Z,635,H&M,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,10,0,10,LOW,NO,Lucknow,2026-04-30T02:01:50.000Z,59.65,0,1,0,null
C003,T0691,CRD03,2026-04-30T04:11:00.000Z,638.14,H&M,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,10,0,10,LOW,NO,Delhi,2026-04-30T03:01:29.000Z,69.51666666666667,0,1,0,null
C003,T0263,CRD03,2026-04-30T04:18:52.000Z,226.55,Max Fashion,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,10,0,10,LOW,NO,Delhi,2026-04-30T04:11:00.000Z,7.866666666666666,0,2,0,null
C003,T0547,CRD03,2026-04-30T04:19:41.000Z,463.88,Max Fashion,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,10,0,10,LOW,NO,Delhi,2026-04-30T04:18:52.000Z,0.8166666666666667,0,3,0,null
C003,T0180,CRD03,2026-04-30T05:12:08.000Z,300.17,H&M,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,0,LOW,NO,Delhi,2026-04-30T04:19:41.000Z,52.45,0,1,0,null
C003,T0761,CRD03,2026-04-30T06:07:25.000Z,322.86,Max Fashion,Shopping,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,0,LOW,NO,Delhi,2026-04-30T05:12:08.000Z,55.28333333333333,0,1,0,null
C003,T0167,CRD03,2026-04-30T06:10:38.000Z,402.46,H&M,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,35,MEDIUM,NO,Kolkata,2026-04-30T06:07:25.000Z,3.216666666666667,35,2,0,null
C003,T0971,CRD03,2026-04-30T06:24:17.000Z,4473.53,BPCL,Fuel,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,30,0,20,50,MEDIUM,NO,Delhi,2026-04-30T06:10:38.000Z,13.65,0,2,0,null
C003,T1178,CRD03,2026-04-30T06:41:27.000Z,443.16,H&M,Shopping,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,35,MEDIUM,NO,Delhi,2026-04-30T06:24:17.000Z,17.166666666666668,35,1,0,null
C003,T0647,CRD03,2026-04-30T07:06:39.000Z,9378.5,IndianOil,Fuel,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,30,0,20,85,CRITICAL,YES,Mumbai,2026-04-30T06:41:27.000Z,25.2,35,1,0,null
C003,T0133,CRD03,2026-04-30T07:17:43.000Z,206.36,H&M,Shopping,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,35,MEDIUM,NO,Chennai,2026-04-30T07:06:39.000Z,11.066666666666666,35,2,0,null
C003,T0807,CRD03,2026-04-30T07:34:09.000Z,219.22,Max Fashion,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,35,MEDIUM,NO,Mumbai,2026-04-30T07:17:43.000Z,16.433333333333334,35,1,0,null
C003,T0545,CRD03,2026-04-30T07:59:25.000Z,276.95,H&M,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,0,LOW,NO,Delhi,2026-04-30T07:34:09.000Z,25.266666666666666,0,1,0,null
C003,T0395,CRD03,2026-04-30T08:49:46.000Z,3320.1,Apollo Pharmacy,Healthcare,Nagpur,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,20,20,LOW,NO,Delhi,2026-04-30T07:59:25.000Z,50.35,0,1,0,null
C003,T0723,CRD03,2026-04-30T09:28:00.000Z,466.03,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,0,LOW,NO,Nagpur,2026-04-30T08:49:46.000Z,38.233333333333334,0,1,0,null
C003,T0077,CRD03,2026-04-30T10:43:04.000Z,245.22,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,0,LOW,NO,Delhi,2026-04-30T09:28:00.000Z,75.06666666666666,0,1,0,null
C003,T005,CRD03,2026-04-30T12:30:00.000Z,100,Flipkart,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,0,LOW,NO,Delhi,2026-04-30T10:43:04.000Z,106.93333333333334,0,1,0,null
C003,T0267,CRD03,2026-04-30T12:45:23.000Z,451.63,H&M,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,0,LOW,NO,Delhi,2026-04-30T12:30:00.000Z,15.383333333333333,0,1,0,null
C003,T0703,CRD03,2026-04-30T13:05:53.000Z,103.15,Max Fashion,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,0,LOW,NO,Delhi,2026-04-30T12:45:23.000Z,20.5,0,1,0,null
C003,T0450,CRD03,2026-04-30T13:08:59.000Z,609.78,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,0,LOW,NO,Delhi,2026-04-30T13:05:53.000Z,3.1,0,2,0,null
C003,T0101,CRD03,2026-04-30T13:28:32.000Z,359.54,Max Fashion,Shopping,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,35,MEDIUM,NO,Delhi,2026-04-30T13:08:59.000Z,19.55,35,1,0,null
C003,T1165,CRD03,2026-04-30T14:25:45.000Z,437.64,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,0,LOW,NO,Kolkata,2026-04-30T13:28:32.000Z,57.21666666666667,0,1,0,null
C003,T0955,CRD03,2026-04-30T14:32:54.000Z,557.51,H&M,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,0,LOW,NO,Delhi,2026-04-30T14:25:45.000Z,7.15,0,2,0,null
C003,T1191,CRD03,2026-04-30T17:09:58.000Z,14248.51,Tiffany,Luxury,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,30,0,20,50,MEDIUM,NO,Delhi,2026-04-30T14:32:54.000Z,157.06666666666666,0,1,0,null
C003,T0457,CRD03,2026-04-30T17:34:49.000Z,611.48,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,35,MEDIUM,NO,Mumbai,2026-04-30T17:09:58.000Z,24.85,35,1,0,null
C003,T0210,CRD03,2026-04-30T17:50:21.000Z,11694.15,Luxury Brand,Luxury,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,30,0,20,85,CRITICAL,YES,Delhi,2026-04-30T17:34:49.000Z,15.533333333333333,35,1,0,null
C003,T0112,CRD03,2026-04-30T19:35:05.000Z,9128.14,Zomato,Food,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,30,0,20,50,MEDIUM,NO,Bengaluru,2026-04-30T17:50:21.000Z,104.73333333333333,0,1,0,null
C003,T1156,CRD03,2026-04-30T20:01:02.000Z,587.08,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,35,MEDIUM,NO,Mumbai,2026-04-30T19:35:05.000Z,25.95,35,1,0,null
C003,T0900,CRD03,2026-04-30T20:14:02.000Z,537.49,H&M,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,0,LOW,NO,Delhi,2026-04-30T20:01:02.000Z,13,0,2,0,null
C003,T0052,CRD03,2026-04-30T20:43:02.000Z,74.68,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,0,LOW,NO,Delhi,2026-04-30T20:14:02.000Z,29,0,1,0,null
C003,T0294,CRD03,2026-04-30T21:59:29.000Z,394.06,Max Fashion,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,0,LOW,NO,Delhi,2026-04-30T20:43:02.000Z,76.45,0,1,0,null
C003,T1033,CRD03,2026-04-30T22:24:54.000Z,117.24,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,0,LOW,NO,Delhi,2026-04-30T21:59:29.000Z,25.416666666666668,0,1,0,null
C003,T1051,CRD03,2026-05-01T00:40:47.000Z,506.75,H&M,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,0,LOW,NO,Delhi,2026-04-30T22:24:54.000Z,135.88333333333333,0,1,0,null
C003,T0699,CRD03,2026-05-01T01:28:23.000Z,227.23,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,10,0,10,LOW,NO,Delhi,2026-05-01T00:40:47.000Z,47.6,0,1,0,null
C003,T0146,CRD03,2026-05-01T01:43:44.000Z,2981.95,DMart,Groceries,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,10,20,65,HIGH,YES,Delhi,2026-05-01T01:28:23.000Z,15.35,35,1,0,null
C003,T0311,CRD03,2026-05-01T02:27:06.000Z,10359.9,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,30,10,20,60,HIGH,YES,Mumbai,2026-05-01T01:43:44.000Z,43.36666666666667,0,1,0,null
C003,T0215,CRD03,2026-05-01T02:33:53.000Z,326.77,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,10,0,10,LOW,NO,Delhi,2026-05-01T02:27:06.000Z,6.783333333333333,0,2,0,null
C003,T0994,CRD03,2026-05-01T03:07:34.000Z,137.69,H&M,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,10,0,10,LOW,NO,Delhi,2026-05-01T02:33:53.000Z,33.68333333333333,0,1,0,null
C003,T0027,CRD03,2026-05-01T04:20:39.000Z,4828.94,Netflix,Entertainment,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,30,10,20,60,HIGH,YES,Delhi,2026-05-01T03:07:34.000Z,73.08333333333333,0,1,0,null
C003,T0414,CRD03,2026-05-01T05:11:15.000Z,297.43,Max Fashion,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,0,LOW,NO,Hyderabad,2026-05-01T04:20:39.000Z,50.6,0,1,0,null
C003,T0403,CRD03,2026-05-01T05:32:18.000Z,4810.39,Reliance Digital,Electronics,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,30,0,20,85,CRITICAL,YES,Delhi,2026-05-01T05:11:15.000Z,21.05,35,1,0,null
C003,T0178,CRD03,2026-05-01T06:04:00.000Z,9037.99,Croma,Electronics,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,30,0,20,50,MEDIUM,NO,Pune,2026-05-01T05:32:18.000Z,31.7,0,1,0,null
C003,T0299,CRD03,2026-05-01T07:07:49.000Z,9382.45,Tiffany,Luxury,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,30,0,20,50,MEDIUM,NO,Delhi,2026-05-01T06:04:00.000Z,63.81666666666667,0,1,0,null
C003,T1082,CRD03,2026-05-01T07:46:47.000Z,617.2,Max Fashion,Shopping,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1,Delhi,800,Shopping,0,0,0,0,LOW,NO,Mumbai,2026-05-01T07:07:49.000Z,38.96666666666667,0,1,0,null
C004,T1128,CRD04,2026-04-27T21:36:04.000Z,2389.8,Croma,Electronics,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Mumbai,5000,Electronics,0,0,0,0,LOW,NO,null,null,null,0,1,0,null
C004,T0124,CRD04,2026-04-27T23:52:30.000Z,1545.29,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Mumbai,5000,Electronics,0,0,0,0,LOW,NO,Delhi,2026-04-27T21:36:04.000Z,136.43333333333334,0,1,0,null
C004,T1149,CRD04,2026-04-28T01:46:38.000Z,1751.59,Croma,Electronics,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Mumbai,5000,Electronics,0,10,0,10,LOW,NO,Mumbai,2026-04-27T23:52:30.000Z,114.13333333333334,0,1,0,null
C004,T0237,CRD04,2026-04-28T04:47:52.000Z,2573.2,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Mumbai,5000,Electronics,0,10,0,10,LOW,NO,Delhi,2026-04-28T01:46:38.000Z,181.23333333333332,0,1,0,null
C004,T0319,CRD04,2026-04-28T09:46:03.000Z,36430.86,Tiffany,Luxury,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Mumbai,5000,Electronics,30,0,20,50,MEDIUM,NO,Mumbai,2026-04-28T04:47:52.000Z,298.18333333333334,0,1,0,null
C004,T0979,CRD04,2026-04-28T10:14:54.000Z,3632.04,Reliance Digital,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Mumbai,5000,Electronics,0,0,0,0,LOW,NO,Mumbai,2026-04-28T09:46:03.000Z,28.85,0,1,0,null
C004,T0886,CRD04,2026-04-28T10:50:13.000Z,2182.47,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Mumbai,5000,Electronics,0,0,0,0,LOW,NO,Mumbai,2026-04-28T10:14:54.000Z,35.31666666666667,0,1,0,null
C004,T0834,CRD04,2026-04-28T11:14:36.000Z,1590.91,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Mumbai,5000,Electronics,0,0,0,0,LOW,NO,Mumbai,2026-04-28T10:50:13.000Z,24.383333333333333,0,1,0,null
C004,T1114,CRD04,2026-04-28T11:18:42.000Z,3840.98,Reliance Digital,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Mumbai,5000,Electronics,0,0,0,0,LOW,NO,Mumbai,2026-04-28T11:14:36.000Z,4.1,0,2,0,null
C004,T0063,CRD04,2026-04-28T13:45:15.000Z,2670.38,Croma,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Mumbai,5000,Electronics,0,0,0,0,LOW,NO,Mumbai,2026-04-28T11:18:42.000Z,146.55,0,1,0,null
C004,T0567,CRD04,2026-04-28T14:01:53.000Z,2526.39,Reliance Digital,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Mumbai,5000,Electronics,0,0,0,0,LOW,NO,Mumbai,2026-04-28T13:45:15.000Z,16.633333333333333,0,1,0,null
C004,T0871,CRD04,2026-04-28T14:46:05.000Z,95899.17,Reliance Digital,Electronics,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1,Mumbai,5000,Electronics,30,0,0,30,MEDIUM,NO,Mumbai,2026-04-28T14:01:53.000Z,44.2,0,1,0,null
C004,T0094,CRD04,2026-04-28T15:10:51.000Z,8762.82,DMart,Groceries,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Mumbai,5000,Electronics,0,0,0,35,MEDIUM,NO,Pune,2026-04-28T14:46:05.000Z,24.766666666666666,35,1,0,null
C004,T0637,CRD04,2026-04-28T15:38:52.000Z,1088.25,Croma,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Mumbai,5000,Electronics,0,0,0,0,LOW,NO,Mumbai,2026-04-28T15:10:51.000Z,28.016666666666666,0,1,0,null
C004,T0157,CRD04,2026-04-28T15:52:35.000Z,5700.77,1mg,Healthcare,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1,Mumbai,5000,Electronics,0,0,0,35,MEDIUM,NO,Mumbai,2026-04-28T15:38:52.000Z,13.716666666666667,35,2,0,null
C004,T0397,CRD04,2026-04-28T16:02:07.000Z,1438.57,Reliance Digital,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Mumbai,5000,Electronics,0,0,0,35,MEDIUM,NO,Delhi,2026-04-28T15:52:35.000Z,9.533333333333333,35,2,0,null
C004,T0401,CRD04,2026-04-28T16:38:43.000Z,3560.46,Reliance Digital,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Mumbai,5000,Electronics,0,0,0,0,LOW,NO,Mumbai,2026-04-28T16:02:07.000Z,36.6,0,1,0,null
C004,T0324,CRD04,2026-04-28T19:05:58.000Z,2490.45,Croma,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Mumbai,5000,Electronics,0,0,0,0,LOW,NO,Mumbai,2026-04-28T16:38:43.000Z,147.25,0,1,0,null
C004,T0191,CRD04,2026-04-28T19:49:04.000Z,3102.75,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Mumbai,5000,Electronics,0,0,0,0,LOW,NO,Mumbai,2026-04-28T19:05:58.000Z,43.1,0,1,0,null
C004,T0189,CRD04,2026-04-28T20:38:59.000Z,815.92,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Mumbai,5000,Electronics,0,0,0,0,LOW,NO,Mumbai,2026-04-28T19:49:04.000Z,49.916666666666664,0,1,0,null
C004,T0225,CRD04,2026-04-28T22:24:02.000Z,3957.03,Croma,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Mumbai,5000,Electronics,0,0,0,0,LOW,NO,Mumbai,2026-04-28T20:38:59.000Z,105.05,0,1,0,null
C004,T0852,CRD04,2026-04-28T22:47:00.000Z,3650.36,Reliance Digital,Electronics,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1,Mumbai,5000,Electronics,0,0,0,35,MEDIUM,NO,Mumbai,2026-04-28T22:24:02.000Z,22.966666666666665,35,1,0,null
C004,T0758,CRD04,2026-04-28T22:47:23.000Z,2051.42,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Mumbai,5000,Electronics,0,0,0,35,MEDIUM,NO,Pune,2026-04-28T22:47:00.000Z,0.38333333333333336,35,2,0,null
C004,T0631,CRD04,2026-04-28T23:09:48.000Z,850.93,Croma,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Mumbai,5000,Electronics,0,0,0,0,LOW,NO,Mumbai,2026-04-28T22:47:23.000Z,22.416666666666668,0,1,0,null
C004,T1154,CRD04,2026-04-28T23:16:23.000Z,677.19,Reliance Digital,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Mumbai,5000,Electronics,0,0,0,0,LOW,NO,Mumbai,2026-04-28T23:09:48.000Z,6.583333333333333,0,2,0,null
C004,T0183,CRD04,2026-04-28T23:21:19.000Z,523.94,Croma,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Mumbai,5000,Electronics,0,0,0,0,LOW,NO,Mumbai,2026-04-28T23:16:23.000Z,4.933333333333334,0,3,0,null
C004,T1020,CRD04,2026-04-28T23:45:01.000Z,12710.3,DMart,Groceries,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Mumbai,5000,Electronics,0,0,20,20,LOW,NO,Mumbai,2026-04-28T23:21:19.000Z,23.7,0,1,0,null
C004,T1093,CRD04,2026-04-28T23:58:46.000Z,2851.33,Croma,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Mumbai,5000,Electronics,0,0,0,0,LOW,NO,Mumbai,2026-04-28T23:45:01.000Z,13.75,0,2,0,null
C004,T1123,CRD04,2026-04-29T00:02:36.000Z,2240.29,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1,Mumbai,5000,Electronics,0,0,0,0,LOW,NO,Mumbai,2026-04-28T23:58:46.000Z,3.8333333333333335,0,2,0,null
